local authority code,local authority name,LSOA code,residents,Distance: Less than 2km,Distance: 2km to less than 5km,Distance: 5km to less than 10km,Distance: 10km to less than 20km,Distance: 20km to less than 30km,Distance: 30km to less than 40km,Distance: 40km to less than 60km,Distance: 60km and over,Work mainly at or from home,Other
E09000004,Bexley,E01000341,720,40,90,101,86,5,6,5,2,232,153
E09000004,Bexley,E01000342,831,43,123,113,100,11,7,1,2,284,147
E09000004,Bexley,E01000343,730,56,90,76,92,8,3,3,4,239,159
E09000004,Bexley,E01000344,788,41,93,101,97,8,7,4,4,314,119
E09000004,Bexley,E01000345,713,61,65,77,83,10,11,0,5,293,108
E09000004,Bexley,E01000346,820,46,75,114,110,16,6,5,4,281,163
E09000004,Bexley,E01000347,733,52,84,82,91,14,12,2,5,228,163
E09000004,Bexley,E01000348,789,54,82,69,79,17,8,0,5,345,130
E09000004,Bexley,E01000349,814,55,71,91,83,24,7,3,7,360,113
E09000004,Bexley,E01000350,791,45,88,98,100,6,10,6,5,301,132
E09000004,Bexley,E01000351,814,57,83,79,86,16,2,2,4,318,167
E09000004,Bexley,E01000352,790,48,99,118,105,15,5,5,5,245,145
E09000004,Bexley,E01000353,726,43,83,71,78,24,5,5,5,305,107
E09000004,Bexley,E01000354,707,47,92,87,85,19,6,4,4,229,134
E09000004,Bexley,E01000355,677,49,71,81,70,23,6,5,4,249,119
E09000004,Bexley,E01000356,676,43,71,69,88,20,5,4,1,300,75
E09000004,Bexley,E01000357,717,45,81,72,108,15,7,5,4,289,91
E09000004,Bexley,E01000358,796,59,75,67,112,22,3,2,0,325,131
E09000004,Bexley,E01000359,632,34,79,65,82,14,5,2,7,264,80
E09000004,Bexley,E01000360,951,65,96,93,139,37,5,1,5,346,164
E09000004,Bexley,E01000361,842,62,98,86,92,14,7,3,1,327,152
E09000004,Bexley,E01000362,914,68,86,93,102,36,7,6,6,362,148
E09000004,Bexley,E01000363,743,65,73,72,85,16,10,1,3,293,125
E09000004,Bexley,E01000364,829,46,97,95,91,44,11,8,5,284,148
E09000004,Bexley,E01000365,776,74,70,85,98,23,6,3,2,287,128
E09000004,Bexley,E01000366,867,57,69,84,123,34,1,4,6,382,107
E09000004,Bexley,E01000367,978,74,147,123,134,65,9,7,14,234,171
E09000004,Bexley,E01000368,746,65,113,103,73,51,6,1,3,197,134
E09000004,Bexley,E01000369,839,67,91,105,96,46,4,1,2,271,156
E09000004,Bexley,E01000370,748,51,75,80,81,31,1,5,6,294,124
E09000004,Bexley,E01000371,832,75,85,91,102,41,6,4,8,268,152
E09000004,Bexley,E01000372,742,66,101,95,83,41,4,7,7,184,154
E09000004,Bexley,E01000373,637,36,77,75,110,55,10,10,8,171,85
E09000004,Bexley,E01000374,643,54,72,74,85,56,7,4,4,157,130
E09000004,Bexley,E01000375,1112,84,96,146,120,92,15,3,3,353,200
E09000004,Bexley,E01000376,877,71,99,112,89,48,7,6,7,278,160
E09000004,Bexley,E01000377,732,62,61,82,77,45,8,6,6,261,124
E09000004,Bexley,E01000379,873,65,73,100,78,68,11,4,6,334,134
E09000004,Bexley,E01000380,911,87,122,118,114,62,4,4,3,235,162
E09000004,Bexley,E01000381,709,47,88,94,83,22,4,1,5,250,115
E09000004,Bexley,E01000382,758,47,65,87,72,17,6,1,7,343,113
E09000004,Bexley,E01000383,736,29,89,103,88,34,2,3,6,245,137
E09000004,Bexley,E01000384,868,66,49,120,99,37,4,2,8,350,133
E09000004,Bexley,E01000385,835,63,98,135,120,48,6,4,6,194,161
E09000004,Bexley,E01000386,629,58,47,91,82,30,1,6,4,175,135
E09000004,Bexley,E01000387,759,39,66,74,97,22,6,2,3,317,133
E09000004,Bexley,E01000388,676,38,80,68,82,13,9,2,4,268,112
E09000004,Bexley,E01000389,810,59,67,78,95,22,10,3,3,359,114
E09000004,Bexley,E01000390,633,54,66,61,67,15,3,5,4,250,108
E09000004,Bexley,E01000391,890,52,125,114,115,20,5,6,2,287,164
E09000004,Bexley,E01000392,989,48,127,103,167,19,12,7,8,309,189
E09000004,Bexley,E01000393,872,53,86,87,114,23,10,4,7,349,139
E09000004,Bexley,E01000394,782,60,71,67,98,24,9,2,4,326,121
E09000004,Bexley,E01000395,788,24,103,101,102,7,11,2,0,298,140
E09000004,Bexley,E01000396,757,42,95,74,104,16,2,4,5,295,120
E09000004,Bexley,E01000398,728,40,111,94,117,11,12,1,5,209,128
E09000004,Bexley,E01000399,773,35,94,88,109,10,12,3,4,284,134
E09000004,Bexley,E01000400,778,37,97,101,134,14,2,3,5,258,127
E09000004,Bexley,E01000401,772,52,101,98,129,16,3,2,6,218,147
E09000004,Bexley,E01000402,726,83,102,87,77,42,4,2,5,192,132
E09000004,Bexley,E01000403,989,87,116,118,132,74,9,5,10,273,165
E09000004,Bexley,E01000404,1025,115,87,138,145,80,6,12,11,261,170
E09000004,Bexley,E01000405,756,75,72,96,113,43,7,13,8,192,137
E09000004,Bexley,E01000406,1096,92,100,137,144,59,9,6,6,339,204
E09000004,Bexley,E01000407,915,61,96,106,102,56,11,7,2,327,147
E09000004,Bexley,E01000408,840,89,79,108,120,40,6,7,12,228,151
E09000004,Bexley,E01000409,896,37,127,113,111,16,9,6,6,320,151
E09000004,Bexley,E01000410,890,44,92,109,146,15,2,3,2,303,174
E09000004,Bexley,E01000411,745,36,101,88,93,12,2,10,5,251,147
E09000004,Bexley,E01000412,950,43,110,114,153,20,5,0,8,319,178
E09000004,Bexley,E01000413,707,39,89,98,104,8,10,6,4,213,136
E09000004,Bexley,E01000414,914,51,102,90,146,20,9,4,3,331,158
E09000004,Bexley,E01000415,721,30,87,73,101,9,3,3,7,268,140
E09000004,Bexley,E01000416,738,33,100,100,124,40,4,3,15,158,161
E09000004,Bexley,E01000417,826,29,106,92,117,21,8,5,5,290,153
E09000004,Bexley,E01000418,952,54,117,108,163,26,10,6,8,285,175
E09000004,Bexley,E01000419,693,32,107,63,91,14,5,0,6,234,141
E09000004,Bexley,E01000420,734,36,112,100,92,29,5,6,6,216,132
E09000004,Bexley,E01000421,747,29,117,61,94,13,2,7,1,299,124
E09000004,Bexley,E01000422,569,52,75,72,95,21,4,2,5,133,110
E09000004,Bexley,E01000423,764,37,50,85,105,12,10,3,9,349,104
E09000004,Bexley,E01000424,868,58,65,84,95,9,7,3,5,454,88
E09000004,Bexley,E01000425,796,41,71,81,105,9,6,4,7,367,105
E09000004,Bexley,E01000426,912,69,59,105,141,19,0,5,12,374,128
E09000004,Bexley,E01000427,924,70,80,131,135,13,1,2,8,335,149
E09000004,Bexley,E01000428,850,81,66,117,140,23,4,8,3,310,98
E09000004,Bexley,E01000429,722,52,117,83,102,65,12,5,7,155,124
E09000004,Bexley,E01000430,996,43,130,119,125,106,7,15,8,277,166
E09000004,Bexley,E01000431,491,30,73,68,62,37,5,2,9,116,89
E09000004,Bexley,E01000433,821,56,112,97,101,72,9,4,11,184,175
E09000004,Bexley,E01000434,681,64,102,106,70,48,7,0,9,139,136
E09000004,Bexley,E01000435,667,46,97,82,74,35,4,3,6,204,116
E09000004,Bexley,E01000436,861,55,100,104,81,21,8,3,1,335,153
E09000004,Bexley,E01000437,714,45,108,88,67,30,5,5,1,230,135
E09000004,Bexley,E01000438,791,61,111,87,101,38,9,1,8,237,138
E09000004,Bexley,E01000439,643,49,105,78,66,40,5,5,8,159,128
E09000004,Bexley,E01000440,675,49,89,86,76,19,7,3,5,230,111
E09000004,Bexley,E01000441,786,73,100,90,84,25,3,2,5,237,167
E09000004,Bexley,E01000442,822,74,94,108,80,32,6,2,4,280,142
E09000004,Bexley,E01000443,648,33,64,72,76,14,9,3,4,261,112
E09000004,Bexley,E01000444,756,20,70,85,71,43,2,2,3,367,93
E09000004,Bexley,E01000445,783,32,62,83,79,24,5,4,3,379,112
E09000004,Bexley,E01000446,843,46,83,86,106,33,7,0,4,349,129
E09000004,Bexley,E01000447,1046,45,104,85,116,45,4,2,4,508,133
E09000004,Bexley,E01000448,640,21,47,77,76,14,6,2,6,319,72
E09000004,Bexley,E01000449,695,49,55,63,71,29,8,4,2,352,62
E09000004,Bexley,E01000450,865,43,126,93,152,19,5,3,6,258,160
E09000004,Bexley,E01000451,919,48,134,95,135,20,7,3,8,326,143
E09000004,Bexley,E01000452,786,39,118,88,102,16,5,1,6,271,140
E09000004,Bexley,E01000453,761,48,97,68,111,22,7,3,3,275,127
E09000004,Bexley,E01000454,779,33,142,88,114,20,9,1,6,243,123
E09000004,Bexley,E01000455,896,55,120,89,133,25,6,8,4,295,161
E09000004,Bexley,E01000456,730,48,90,58,104,14,5,2,6,292,111
E09000004,Bexley,E01000457,1068,77,82,130,137,23,13,2,14,448,142
E09000004,Bexley,E01000458,686,59,50,58,64,16,4,2,5,338,90
E09000004,Bexley,E01000459,830,77,85,100,68,17,5,2,1,358,117
E09000004,Bexley,E01000460,623,45,37,61,67,7,5,4,3,319,75
E09000004,Bexley,E01000461,801,56,64,89,80,30,7,3,1,364,107
E09000004,Bexley,E01000462,954,64,65,113,127,22,7,7,7,398,144
E09000004,Bexley,E01000463,641,43,40,85,83,7,7,4,1,277,94
E09000004,Bexley,E01000464,651,42,103,74,119,20,12,1,7,128,145
E09000004,Bexley,E01000465,720,64,115,77,135,28,11,4,5,136,145
E09000004,Bexley,E01000466,741,63,73,94,133,35,5,6,10,163,159
E09000004,Bexley,E01000467,731,48,66,112,150,36,12,2,5,170,130
E09000004,Bexley,E01000468,1278,59,112,177,271,51,12,8,18,301,269
E09000004,Bexley,E01000469,834,43,73,125,160,40,18,9,6,209,151
E09000004,Bexley,E01000470,505,35,79,79,75,26,4,6,6,101,94
E09000004,Bexley,E01032566,903,30,107,113,163,26,12,7,5,264,176
E09000004,Bexley,E01033789,889,31,79,84,112,88,10,8,6,361,110
E09000004,Bexley,E01033790,597,55,85,86,88,49,7,1,7,125,94
E09000004,Bexley,E01033791,674,72,83,87,74,42,9,2,10,187,108
E09000004,Bexley,E01033792,727,26,79,83,65,52,6,7,7,299,103
E09000005,Brent,E01000471,907,182,136,141,129,16,4,5,14,119,161
E09000005,Brent,E01000472,1222,142,155,182,185,18,13,3,5,321,198
E09000005,Brent,E01000473,1295,265,242,191,131,14,8,1,15,251,177
E09000005,Brent,E01000474,1109,275,215,163,120,17,3,8,9,135,164
E09000005,Brent,E01000475,1021,143,191,134,128,18,2,4,13,210,178
E09000005,Brent,E01000476,1072,281,170,145,119,12,2,2,11,130,200
E09000005,Brent,E01000477,1196,330,155,180,108,10,4,4,16,145,244
E09000005,Brent,E01000478,1206,285,175,163,101,10,4,8,16,243,201
E09000005,Brent,E01000479,786,37,112,98,100,3,5,1,13,293,124
E09000005,Brent,E01000480,793,45,92,73,126,12,7,2,4,283,149
E09000005,Brent,E01000481,751,41,127,104,105,6,1,1,6,235,125
E09000005,Brent,E01000483,771,61,130,132,90,10,5,2,10,152,179
E09000005,Brent,E01000484,728,46,101,97,99,12,1,3,5,201,163
E09000005,Brent,E01000485,698,42,99,74,102,6,4,1,5,196,169
E09000005,Brent,E01000486,773,53,92,68,113,16,4,0,6,272,149
E09000005,Brent,E01000487,894,64,111,79,137,18,2,3,6,251,223
E09000005,Brent,E01000488,864,47,105,137,42,4,3,2,1,411,112
E09000005,Brent,E01000489,850,49,99,156,41,20,0,0,2,370,113
E09000005,Brent,E01000490,1001,43,112,141,55,6,3,5,6,518,112
E09000005,Brent,E01000491,1031,64,94,173,47,6,2,0,5,536,104
E09000005,Brent,E01000492,650,45,86,90,25,3,1,4,5,322,69
E09000005,Brent,E01000493,805,44,78,115,25,6,1,2,5,433,96
E09000005,Brent,E01000494,791,38,75,127,46,9,2,8,4,390,92
E09000005,Brent,E01000495,799,31,82,156,35,4,1,0,1,379,110
E09000005,Brent,E01000497,995,77,154,232,64,18,3,2,12,215,218
E09000005,Brent,E01000498,621,63,134,108,28,5,4,0,7,90,182
E09000005,Brent,E01000499,756,52,115,156,69,4,3,1,12,183,161
E09000005,Brent,E01000501,859,60,151,133,76,19,0,2,4,232,182
E09000005,Brent,E01000502,731,40,90,138,61,4,4,1,4,222,167
E09000005,Brent,E01000503,927,72,110,158,83,11,5,8,13,249,218
E09000005,Brent,E01000504,938,31,100,188,60,9,1,3,2,399,145
E09000005,Brent,E01000505,711,35,105,137,47,7,1,3,10,243,123
E09000005,Brent,E01000506,780,64,110,163,75,3,2,3,3,180,177
E09000005,Brent,E01000507,761,47,99,124,61,6,2,2,3,273,144
E09000005,Brent,E01000508,914,65,134,196,79,15,4,2,5,185,229
E09000005,Brent,E01000509,595,44,82,92,66,7,4,6,4,110,180
E09000005,Brent,E01000510,683,39,97,116,62,12,5,6,3,138,205
E09000005,Brent,E01000511,738,58,103,142,59,10,3,3,2,185,173
E09000005,Brent,E01000512,795,31,90,135,57,6,2,2,1,328,143
E09000005,Brent,E01000513,767,62,104,83,92,15,5,2,8,209,187
E09000005,Brent,E01000514,791,57,95,93,123,13,1,3,16,179,211
E09000005,Brent,E01000515,874,70,112,125,127,11,3,5,8,200,213
E09000005,Brent,E01000516,1204,84,138,143,160,17,5,10,15,350,282
E09000005,Brent,E01000517,766,30,92,72,109,11,3,2,15,249,183
E09000005,Brent,E01000518,919,67,150,118,119,9,7,3,13,178,255
E09000005,Brent,E01000519,958,46,134,124,116,9,2,1,7,222,297
E09000005,Brent,E01000520,741,68,80,111,84,6,2,1,4,203,182
E09000005,Brent,E01000521,919,119,171,187,63,8,4,3,9,166,189
E09000005,Brent,E01000522,831,78,152,143,45,6,0,1,7,198,201
E09000005,Brent,E01000523,1024,101,144,181,82,14,2,3,8,257,232
E09000005,Brent,E01000524,1054,104,158,199,91,20,1,5,10,245,221
E09000005,Brent,E01000525,853,88,116,165,69,10,0,3,7,225,170
E09000005,Brent,E01000526,851,82,161,137,66,7,4,3,9,180,202
E09000005,Brent,E01000527,721,65,115,152,54,6,1,0,13,161,154
E09000005,Brent,E01000528,755,70,111,158,62,4,2,3,6,190,149
E09000005,Brent,E01000530,939,51,112,143,40,2,2,2,4,456,127
E09000005,Brent,E01000531,862,44,110,137,47,9,2,0,6,353,154
E09000005,Brent,E01000532,832,41,102,130,44,10,1,1,4,394,105
E09000005,Brent,E01000533,921,65,139,160,65,12,4,2,7,284,183
E09000005,Brent,E01000534,936,54,110,160,54,11,1,2,6,396,142
E09000005,Brent,E01000535,1052,73,140,197,49,11,5,1,12,382,182
E09000005,Brent,E01000536,726,71,84,59,83,12,8,4,8,320,77
E09000005,Brent,E01000538,754,51,83,59,96,19,13,9,10,313,101
E09000005,Brent,E01000539,754,30,71,49,103,12,3,3,16,330,137
E09000005,Brent,E01000540,738,54,74,53,114,10,3,4,5,300,121
E09000005,Brent,E01000541,706,43,81,95,104,16,4,7,12,193,151
E09000005,Brent,E01000543,791,39,107,91,120,22,3,9,5,229,166
E09000005,Brent,E01000544,880,92,174,93,51,14,1,4,8,326,117
E09000005,Brent,E01000545,1055,72,175,188,37,9,4,3,6,457,104
E09000005,Brent,E01000546,876,57,104,117,36,5,2,1,5,435,114
E09000005,Brent,E01000547,877,59,108,133,30,6,0,1,8,446,86
E09000005,Brent,E01000548,1133,68,195,159,24,6,2,4,10,507,158
E09000005,Brent,E01000549,1116,50,130,150,42,9,0,0,3,615,117
E09000005,Brent,E01000550,928,71,142,137,40,16,2,3,7,388,122
E09000005,Brent,E01000551,1321,111,248,206,86,16,0,4,6,408,236
E09000005,Brent,E01000552,636,48,111,85,49,4,0,1,2,234,102
E09000005,Brent,E01000553,1075,52,154,236,78,11,3,2,10,318,211
E09000005,Brent,E01000554,961,54,130,187,67,5,1,4,5,343,165
E09000005,Brent,E01000555,765,40,116,138,37,10,0,0,4,298,122
E09000005,Brent,E01000556,1119,73,143,246,82,19,2,0,1,283,270
E09000005,Brent,E01000557,939,48,99,207,51,4,2,2,10,347,169
E09000005,Brent,E01000558,669,26,58,119,32,11,0,4,2,354,63
E09000005,Brent,E01000559,766,40,75,131,48,7,2,1,14,359,89
E09000005,Brent,E01000560,855,32,80,144,44,6,2,3,1,454,89
E09000005,Brent,E01000561,983,35,111,174,59,14,4,2,2,460,122
E09000005,Brent,E01000562,740,54,95,78,89,20,9,4,8,296,87
E09000005,Brent,E01000563,813,49,119,73,108,17,5,8,7,325,102
E09000005,Brent,E01000564,785,60,128,75,124,8,6,6,6,188,184
E09000005,Brent,E01000565,653,45,100,98,87,11,3,5,8,201,95
E09000005,Brent,E01000566,782,45,102,88,121,12,6,1,6,258,143
E09000005,Brent,E01000567,650,35,95,77,91,14,2,3,5,208,120
E09000005,Brent,E01000568,1143,334,69,121,146,15,2,1,15,259,181
E09000005,Brent,E01000569,737,43,97,86,104,16,3,1,7,268,112
E09000005,Brent,E01000570,763,62,112,106,95,8,5,0,8,184,183
E09000005,Brent,E01000571,895,91,144,102,122,14,8,3,14,238,159
E09000005,Brent,E01000572,719,32,75,58,136,16,3,4,7,243,145
E09000005,Brent,E01000573,826,47,94,78,145,23,5,3,23,234,174
E09000005,Brent,E01000574,859,44,116,71,158,17,2,13,5,241,192
E09000005,Brent,E01000575,1198,80,128,92,186,30,10,2,14,246,410
E09000005,Brent,E01000576,960,63,150,79,139,12,5,1,28,306,177
E09000005,Brent,E01000577,1111,92,177,158,155,19,9,3,6,246,246
E09000005,Brent,E01000578,963,68,118,95,131,20,2,0,10,330,189
E09000005,Brent,E01000579,865,46,99,145,31,9,0,2,2,432,99
E09000005,Brent,E01000580,1001,43,85,114,31,3,0,3,4,627,91
E09000005,Brent,E01000581,767,51,70,94,19,6,2,1,7,442,75
E09000005,Brent,E01000582,919,36,69,124,22,1,1,3,1,582,80
E09000005,Brent,E01000583,1111,49,153,127,34,7,0,3,3,631,104
E09000005,Brent,E01000584,797,54,90,102,38,5,0,1,2,420,85
E09000005,Brent,E01000585,852,57,86,135,36,2,6,2,4,432,92
E09000005,Brent,E01000586,1402,88,190,217,37,14,2,4,5,653,192
E09000005,Brent,E01000587,825,73,76,96,102,22,4,3,5,209,235
E09000005,Brent,E01000589,1275,73,143,132,195,29,2,4,10,373,314
E09000005,Brent,E01000590,968,68,103,101,147,20,6,8,11,274,230
E09000005,Brent,E01000591,1054,86,122,98,153,19,8,1,11,246,310
E09000005,Brent,E01000592,963,81,76,111,153,29,5,0,6,265,237
E09000005,Brent,E01000593,1015,73,112,137,132,19,5,3,18,264,252
E09000005,Brent,E01000594,938,78,92,103,162,12,4,1,11,193,282
E09000005,Brent,E01000595,643,63,99,130,63,8,2,1,3,118,156
E09000005,Brent,E01000596,632,80,96,117,54,5,4,2,3,113,158
E09000005,Brent,E01000599,801,94,114,171,72,4,3,3,9,198,133
E09000005,Brent,E01000601,469,67,65,82,37,2,2,4,1,94,115
E09000005,Brent,E01000602,554,69,92,80,68,5,1,4,3,121,111
E09000005,Brent,E01000603,551,54,75,110,63,14,3,0,6,111,115
E09000005,Brent,E01000604,666,102,114,96,84,7,2,3,2,120,136
E09000005,Brent,E01000605,574,80,80,105,41,6,0,2,7,102,151
E09000005,Brent,E01000606,859,52,136,144,160,13,14,0,5,166,169
E09000005,Brent,E01000607,1205,76,255,180,207,13,4,3,23,217,227
E09000005,Brent,E01000608,1144,59,269,150,157,18,6,2,20,238,225
E09000005,Brent,E01000609,1010,70,213,130,203,11,4,9,10,202,158
E09000005,Brent,E01000610,985,75,228,144,145,14,3,2,10,207,157
E09000005,Brent,E01000611,999,71,176,154,162,13,5,4,6,248,160
E09000005,Brent,E01000612,844,72,199,109,111,18,1,6,5,188,135
E09000005,Brent,E01000613,827,67,139,112,113,15,5,3,6,204,163
E09000005,Brent,E01000615,1316,112,149,161,196,20,10,12,27,433,196
E09000005,Brent,E01000616,1070,134,239,147,140,9,8,1,12,199,181
E09000005,Brent,E01000617,1134,172,195,149,128,14,6,2,14,289,165
E09000005,Brent,E01000618,813,111,125,118,79,7,3,2,13,181,174
E09000005,Brent,E01000619,769,117,117,107,64,10,2,3,11,165,173
E09000005,Brent,E01000620,826,166,144,107,97,5,2,12,15,149,129
E09000005,Brent,E01000621,908,176,122,138,96,12,4,1,10,168,181
E09000005,Brent,E01000622,843,57,136,130,82,10,8,3,12,154,251
E09000005,Brent,E01000623,928,61,136,113,110,13,4,3,8,232,248
E09000005,Brent,E01000624,811,49,123,93,88,11,9,4,12,240,182
E09000005,Brent,E01000625,699,41,123,87,85,9,1,3,10,185,155
E09000005,Brent,E01000626,670,48,111,110,74,5,1,3,7,143,168
E09000005,Brent,E01000627,915,67,139,163,80,8,7,5,5,148,293
E09000005,Brent,E01000628,773,42,114,136,74,7,4,4,9,173,210
E09000005,Brent,E01000629,946,71,151,128,101,17,7,3,10,210,248
E09000005,Brent,E01000630,1363,174,293,197,179,19,1,1,18,297,184
E09000005,Brent,E01000631,1004,133,202,135,139,13,4,2,12,215,149
E09000005,Brent,E01000632,1162,243,245,154,149,14,1,6,16,203,131
E09000005,Brent,E01000633,1205,240,285,189,130,18,3,3,13,184,140
E09000005,Brent,E01000634,1271,116,331,158,201,29,2,3,7,233,191
E09000005,Brent,E01000636,1340,213,290,200,166,20,5,2,12,239,193
E09000005,Brent,E01000637,735,36,85,145,59,4,5,2,2,265,132
E09000005,Brent,E01000638,979,49,163,259,66,17,4,5,8,177,231
E09000005,Brent,E01000639,985,39,101,210,54,3,3,3,3,387,182
E09000005,Brent,E01000640,990,81,166,222,58,6,4,3,7,198,245
E09000005,Brent,E01000641,854,50,118,201,64,9,3,4,3,207,195
E09000005,Brent,E01000642,1268,69,175,338,55,5,1,2,8,413,202
E09000005,Brent,E01000643,901,66,176,192,54,6,1,1,9,247,149
E09000005,Brent,E01000644,949,57,128,199,61,2,1,1,11,316,173
E09000005,Brent,E01033455,528,48,72,118,28,7,2,2,3,108,140
E09000005,Brent,E01033456,973,118,141,176,99,11,4,0,11,216,197
E09000005,Brent,E01033457,1044,113,173,120,183,9,3,1,12,227,203
E09000005,Brent,E01033463,1608,93,225,171,219,40,12,12,26,467,343
E09000005,Brent,E01033485,789,57,122,159,41,10,0,2,6,242,150
E09000005,Brent,E01033929,735,27,40,93,135,5,3,4,7,350,71
E09000005,Brent,E01033930,872,75,112,127,118,13,4,3,10,222,188
E09000005,Brent,E01033931,572,53,89,85,75,8,1,0,6,144,111
E09000005,Brent,E01033932,705,66,132,97,94,4,4,2,11,152,143
E09000005,Brent,E01033933,489,51,84,85,41,9,6,6,3,86,118
E09000005,Brent,E01033934,607,44,116,96,52,10,2,8,7,130,142
E09000005,Brent,E01033935,1066,107,291,144,187,13,1,14,6,146,157
E09000005,Brent,E01033936,881,74,204,109,131,4,3,3,1,257,95
E09000005,Brent,E01033937,511,74,67,98,32,3,1,3,5,131,97
E09000005,Brent,E01033938,487,70,60,95,49,14,0,2,8,117,72
E09000005,Brent,E01033939,996,88,73,130,113,17,8,5,11,426,125
E09000005,Brent,E01033940,1086,44,64,94,151,9,9,4,16,624,71
E09000005,Brent,E01033941,822,34,75,69,129,6,4,0,5,406,94
E09000005,Brent,E01033942,884,39,48,72,132,8,3,2,12,518,50
E09000006,Bromley,E01000645,719,25,48,48,94,2,9,1,12,437,43
E09000006,Bromley,E01000646,896,66,59,64,133,17,2,4,3,443,105
E09000006,Bromley,E01000647,905,65,69,78,131,6,5,2,3,438,108
E09000006,Bromley,E01000648,994,69,83,79,121,17,11,0,8,487,119
E09000006,Bromley,E01000649,994,25,83,64,118,20,7,5,8,592,72
E09000006,Bromley,E01000650,777,20,66,56,101,7,10,2,5,437,73
E09000006,Bromley,E01000651,804,35,75,48,122,7,7,1,3,416,90
E09000006,Bromley,E01000652,840,36,82,66,88,9,8,4,1,430,116
E09000006,Bromley,E01000653,650,26,39,60,73,4,9,3,6,370,60
E09000006,Bromley,E01000654,669,45,11,85,100,60,7,4,3,208,146
E09000006,Bromley,E01000655,687,37,19,86,125,48,6,4,3,205,154
E09000006,Bromley,E01000656,763,53,11,129,103,63,3,6,5,248,142
E09000006,Bromley,E01000657,810,53,15,116,129,55,6,9,3,244,180
E09000006,Bromley,E01000658,584,43,16,82,80,38,5,1,4,212,103
E09000006,Bromley,E01000659,792,46,17,132,146,53,5,8,2,233,150
E09000006,Bromley,E01000661,1225,58,178,93,164,21,15,4,9,476,207
E09000006,Bromley,E01000662,929,55,128,74,109,20,7,6,4,347,179
E09000006,Bromley,E01000663,777,47,93,63,104,27,10,2,2,306,123
E09000006,Bromley,E01000664,819,58,91,63,91,27,6,1,2,341,139
E09000006,Bromley,E01000665,921,71,108,81,112,29,9,3,3,369,136
E09000006,Bromley,E01000666,883,26,91,96,105,28,7,3,8,411,108
E09000006,Bromley,E01000667,778,32,57,65,88,24,7,5,8,385,107
E09000006,Bromley,E01000668,1197,78,110,111,148,26,10,2,3,561,148
E09000006,Bromley,E01000669,968,44,105,74,142,18,10,2,1,452,120
E09000006,Bromley,E01000670,1025,64,72,81,128,14,1,4,2,562,97
E09000006,Bromley,E01000671,1198,78,89,100,171,24,14,1,5,595,121
E09000006,Bromley,E01000672,855,59,72,76,109,13,3,0,5,420,98
E09000006,Bromley,E01000673,880,60,66,56,88,9,6,3,5,472,115
E09000006,Bromley,E01000674,936,56,66,99,123,3,7,3,6,442,131
E09000006,Bromley,E01000676,1082,93,89,114,143,14,5,5,10,468,141
E09000006,Bromley,E01000677,1071,65,54,104,136,13,5,3,5,547,139
E09000006,Bromley,E01000678,970,65,85,54,120,13,10,0,1,523,99
